Date,Year,City,State,Region,Customer,Flavor,Transaction_Type,Quantity,Unit_Price,Sales,Profits,Stock_Change,Reorder_Point,Stock_Balance,Reorder_Alert
2025-03-14 06:21:57.863572720,2025,Chennai,Tamil Nadu,South,QuickBuy,Cream & Onion Wafers,Inbound,107,6.62,707.99,123.61,107,122,216,NO
2025-03-14 08:41:57.623524704,2025,Ahmedabad,Gujarat,North,RetailMart,Tomato Wafers,Inbound,66,7.41,488.75,106.05,66,457,195,YES
2025-03-14 11:01:57.383476696,2025,Ahmedabad,Gujarat,South,RetailMart,Chilli Wafers,Outbound,96,10.16,974.93,99.87,-96,413,200,YES
2025-03-14 13:21:57.143428688,2025,Jaipur,Rajasthan,North,ShopEase,Cheese Wafers,Outbound,142,10.7,1518.98,252.78,-142,375,365,YES
2025-03-14 15:41:56.903380680,2025,Delhi,Delhi,South,BigMart,Salted Wafers,Outbound,64,7.22,461.82,51.93,-64,472,718,NO
2025-03-14 18:01:56.663332672,2025,Mumbai,Maharashtra,East,ShopEase,Masala Wafers,Inbound,70,12.57,879.64,179.78,70,235,527,NO
2025-03-14 20:21:56.423284656,2025,Kolkata,West Bengal,South,RetailMart,Black Pepper Wafers,Outbound,98,8.1,793.36,209.04,-98,456,399,YES
2025-03-14 22:41:56.183236648,2025,Hyderabad,Telangana,West,ShopEase,Aloo Bhujia Wafers,Return,17,14.22,241.76,34.16,17,294,524,NO
2025-03-15 01:01:55.943188640,2025,Delhi,Delhi,East,BigMart,Salted Wafers,Inbound,25,11.57,289.18,59.42,25,357,589,NO
2025-03-15 03:21:55.703140632,2025,Pune,Maharashtra,West,RetailMart,Cream & Onion Wafers,Inbound,185,9.36,1732.25,243.9,185,377,213,YES
2025-03-15 05:41:55.463092624,2025,Bangalore,Karnataka,East,ShopEase,Tomato Wafers,Inbound,125,12.9,1612.39,200.16,125,169,340,NO
2025-03-15 08:01:55.223044608,2025,Chennai,Tamil Nadu,South,QuickBuy,Cheese Wafers,Inbound,70,13.18,922.54,186.54,70,458,328,YES
2025-03-15 10:21:54.982996600,2025,Kolkata,West Bengal,East,QuickBuy,Cheese Wafers,Outbound,24,7.9,189.72,21.98,-24,459,958,NO
2025-03-15 12:41:54.742948592,2025,Delhi,Delhi,North,ShopEase,Masala Wafers,Outbound,159,8.4,1335.15,290.36,-159,135,118,YES
2025-03-15 15:01:54.502900584,2025,Delhi,Delhi,South,ShopEase,Cheese Wafers,Inbound,140,14.36,2010.34,213.63,140,207,424,NO
2025-03-15 17:21:54.262852576,2025,Chennai,Tamil Nadu,North,BigMart,Cream & Onion Wafers,Outbound,111,6.65,737.86,89.53,-111,123,692,NO
2025-03-15 19:41:54.022804560,2025,Jaipur,Rajasthan,North,RetailMart,Salted Wafers,Outbound,63,5.42,341.55,71.73,-63,239,835,NO
2025-03-15 22:01:53.782756552,2025,Mumbai,Maharashtra,North,ShopEase,Salted Wafers,Inbound,23,9.54,219.43,47.9,23,121,841,NO
2025-03-16 00:21:53.542708544,2025,Mumbai,Maharashtra,North,RetailMart,Salted Wafers,Outbound,45,13.01,585.54,61.95,-45,438,866,NO
2025-03-16 02:41:53.302660536,2025,Delhi,Delhi,West,QuickBuy,Mint Masala Wafers,Outbound,114,12.72,1449.7,311.21,-114,428,372,YES
2025-03-16 05:01:53.062612528,2025,Surat,Gujarat,South,RetailMart,Tomato Wafers,Outbound,91,14.2,1291.77,345.81,-91,303,648,NO
2025-03-16 07:21:52.822564512,2025,Delhi,Delhi,North,SuperStore,Aloo Bhujia Wafers,Inbound,76,10.33,785.23,191.96,76,479,178,YES
2025-03-16 09:41:52.582516504,2025,Delhi,Delhi,West,BigMart,Masala Wafers,Outbound,19,6.0,114.01,14.39,-19,323,431,NO
2025-03-16 12:01:52.342468496,2025,Chennai,Tamil Nadu,East,BigMart,Aloo Bhujia Wafers,Inbound,58,10.89,631.44,137.97,58,322,719,NO
2025-03-16 14:21:52.102420488,2025,Bangalore,Karnataka,North,RetailMart,Aloo Bhujia Wafers,Inbound,120,12.78,1534.07,359.66,120,180,944,NO
2025-03-16 16:41:51.862372480,2025,Chennai,Tamil Nadu,North,BigMart,Cream & Onion Wafers,Inbound,74,5.93,439.06,47.18,74,429,401,YES
2025-03-16 19:01:51.622324464,2025,Kolkata,West Bengal,West,RetailMart,Cream & Onion Wafers,Inbound,66,6.73,443.95,120.34,66,290,393,NO
2025-03-16 21:21:51.382276456,2025,Delhi,Delhi,East,RetailMart,Cream & Onion Wafers,Inbound,36,5.12,184.42,51.87,36,385,980,NO
2025-03-16 23:41:51.142228448,2025,Mumbai,Maharashtra,East,QuickBuy,Salted Wafers,Inbound,122,10.94,1334.26,360.37,122,246,882,NO
2025-03-17 02:01:50.902180440,2025,Hyderabad,Telangana,West,RetailMart,Cheese Wafers,Outbound,142,13.87,1969.16,521.68,-142,381,565,NO
2025-03-17 04:21:50.662132432,2025,Mumbai,Maharashtra,North,BigMart,Chilli Wafers,Outbound,80,11.71,936.53,233.19,-80,483,78,YES
2025-03-17 06:41:50.422084416,2025,Ahmedabad,Gujarat,South,SuperStore,Cream & Onion Wafers,Inbound,92,14.82,1363.48,309.08,92,110,782,NO
2025-03-17 09:01:50.182036408,2025,Jaipur,Rajasthan,West,ShopEase,Mint Masala Wafers,Inbound,66,5.63,371.6,87.6,66,375,906,NO
2025-03-17 11:21:49.941988400,2025,Pune,Maharashtra,South,BigMart,Tomato Wafers,Outbound,129,14.03,1809.87,472.88,-129,473,423,YES
2025-03-17 13:41:49.701940392,2025,Kolkata,West Bengal,North,SuperStore,Aloo Bhujia Wafers,Inbound,102,13.14,1340.35,311.63,102,155,117,YES
2025-03-17 16:01:49.461892384,2025,Kolkata,West Bengal,North,BigMart,Black Pepper Wafers,Inbound,24,8.14,195.42,32.35,24,272,367,NO
2025-03-17 18:21:49.221844368,2025,Jaipur,Rajasthan,East,SuperStore,Mint Masala Wafers,Outbound,120,14.74,1768.23,309.78,-120,402,105,YES
2025-03-17 20:41:48.981796360,2025,Hyderabad,Telangana,North,BigMart,Black Pepper Wafers,Inbound,110,7.88,866.73,242.17,110,303,104,YES
2025-03-17 23:01:48.741748352,2025,Pune,Maharashtra,East,ShopEase,Aloo Bhujia Wafers,Inbound,128,13.89,1778.31,183.92,128,444,302,YES
2025-03-18 01:21:48.501700344,2025,Bangalore,Karnataka,East,QuickBuy,Masala Wafers,Inbound,85,13.81,1173.64,281.4,85,347,629,NO
2025-03-18 03:41:48.261652336,2025,Delhi,Delhi,North,QuickBuy,Cream & Onion Wafers,Inbound,167,12.58,2100.29,611.09,167,413,893,NO
2025-03-18 06:01:48.021604320,2025,Pune,Maharashtra,East,ShopEase,Masala Wafers,Return,29,10.63,308.41,74.4,29,365,740,NO
2025-03-18 08:21:47.781556312,2025,Hyderabad,Telangana,North,BigMart,Mint Masala Wafers,Inbound,174,6.2,1078.8,322.33,174,121,147,NO
2025-03-18 10:41:47.541508304,2025,Surat,Gujarat,East,SuperStore,Masala Wafers,Outbound,140,10.32,1444.76,343.14,-140,426,865,NO
2025-03-18 13:01:47.301460296,2025,Ahmedabad,Gujarat,East,RetailMart,Mint Masala Wafers,Outbound,82,8.57,702.57,75.09,-82,123,149,NO
2025-03-18 15:21:47.061412288,2025,Pune,Maharashtra,North,BigMart,Chilli Wafers,Inbound,131,12.92,1692.8,449.27,131,293,815,NO
2025-03-18 17:41:46.821364272,2025,Pune,Maharashtra,South,ShopEase,Black Pepper Wafers,Inbound,50,12.58,629.06,98.72,50,195,255,NO
2025-03-18 20:01:46.581316264,2025,Ahmedabad,Gujarat,West,QuickBuy,Chilli Wafers,Outbound,176,14.11,2482.68,469.75,-176,362,81,YES
2025-03-18 22:21:46.341268256,2025,Delhi,Delhi,North,QuickBuy,Aloo Bhujia Wafers,Outbound,163,5.15,839.17,136.3,-163,171,15,YES
2025-03-19 00:41:46.101220248,2025,Pune,Maharashtra,East,BigMart,Cream & Onion Wafers,Inbound,139,13.09,1819.65,279.7,139,342,900,NO
2025-03-19 03:01:45.861172240,2025,Ahmedabad,Gujarat,West,SuperStore,Salted Wafers,Inbound,32,14.38,460.31,85.75,32,482,192,YES
2025-03-19 05:21:45.621124224,2025,Ahmedabad,Gujarat,South,ShopEase,Aloo Bhujia Wafers,Outbound,32,12.89,412.58,72.51,-32,137,722,NO
2025-03-19 07:41:45.381076216,2025,Ahmedabad,Gujarat,North,ShopEase,Mint Masala Wafers,Inbound,153,6.3,964.2,218.55,153,491,73,YES
2025-03-19 10:01:45.141028208,2025,Chennai,Tamil Nadu,East,SuperStore,Salted Wafers,Inbound,18,5.81,104.63,27.48,18,476,276,YES
2025-03-19 12:21:44.900980200,2025,Hyderabad,Telangana,East,SuperStore,Chilli Wafers,Inbound,22,5.21,114.59,18.27,22,188,60,YES
2025-03-19 14:41:44.660932192,2025,Chennai,Tamil Nadu,North,BigMart,Cream & Onion Wafers,Inbound,165,11.29,1862.43,265.85,165,127,972,NO
2025-03-19 17:01:44.420884176,2025,Surat,Gujarat,East,BigMart,Masala Wafers,Inbound,164,11.3,1852.66,432.37,164,191,950,NO
2025-03-19 19:21:44.180836168,2025,Bangalore,Karnataka,West,QuickBuy,Tomato Wafers,Inbound,60,14.87,892.15,208.82,60,153,535,NO
2025-03-19 21:41:43.940788160,2025,Chennai,Tamil Nadu,East,QuickBuy,Aloo Bhujia Wafers,Outbound,73,8.98,655.57,183.71,-73,258,534,NO
2025-03-20 00:01:43.700740152,2025,Chennai,Tamil Nadu,West,SuperStore,Cheese Wafers,Outbound,61,8.32,507.46,52.36,-61,471,342,YES
2025-03-20 02:21:43.460692144,2025,Hyderabad,Telangana,West,RetailMart,Black Pepper Wafers,Inbound,47,11.24,528.48,143.01,47,327,394,NO
2025-03-20 04:41:43.220644128,2025,Bangalore,Karnataka,North,RetailMart,Masala Wafers,Inbound,109,13.26,1444.91,295.05,109,471,942,NO
2025-03-20 07:01:42.980596120,2025,Jaipur,Rajasthan,East,RetailMart,Mint Masala Wafers,Outbound,155,14.37,2227.0,499.43,-155,475,257,YES
2025-03-20 09:21:42.740548112,2025,Ahmedabad,Gujarat,West,ShopEase,Tomato Wafers,Inbound,60,13.03,781.87,92.48,60,140,197,NO
2025-03-20 11:41:42.500500104,2025,Kolkata,West Bengal,East,BigMart,Salted Wafers,Inbound,146,9.27,1352.94,252.35,146,136,52,YES
2025-03-20 14:01:42.260452096,2025,Bangalore,Karnataka,West,SuperStore,Mint Masala Wafers,Inbound,150,11.35,1702.37,247.63,150,224,650,NO
2025-03-20 16:21:42.020404080,2025,Surat,Gujarat,South,QuickBuy,Aloo Bhujia Wafers,Inbound,177,13.56,2400.65,362.13,177,278,270,YES
2025-03-20 18:41:41.780356072,2025,Delhi,Delhi,North,RetailMart,Mint Masala Wafers,Outbound,64,9.91,633.99,127.32,-64,431,200,YES
2025-03-20 21:01:41.540308064,2025,Surat,Gujarat,North,QuickBuy,Salted Wafers,Outbound,118,7.17,845.69,221.99,-118,136,395,NO
2025-03-20 23:21:41.300260056,2025,Ahmedabad,Gujarat,North,BigMart,Black Pepper Wafers,Inbound,180,6.7,1205.5,299.88,180,200,377,NO
2025-03-21 01:41:41.060212048,2025,Bangalore,Karnataka,West,SuperStore,Black Pepper Wafers,Outbound,53,5.0,265.08,57.84,-53,130,890,NO
2025-03-21 04:01:40.820164032,2025,Surat,Gujarat,South,RetailMart,Cream & Onion Wafers,Inbound,119,12.18,1449.7,301.37,119,289,675,NO
2025-03-21 06:21:40.580116024,2025,Surat,Gujarat,West,RetailMart,Mint Masala Wafers,Inbound,170,6.11,1038.87,192.67,170,245,603,NO
2025-03-21 08:41:40.340068016,2025,Jaipur,Rajasthan,North,SuperStore,Cheese Wafers,Inbound,161,7.44,1197.58,352.74,161,189,534,NO
2025-03-21 11:01:40.100020008,2025,Jaipur,Rajasthan,West,QuickBuy,Cream & Onion Wafers,Outbound,173,7.98,1380.33,292.68,-173,105,922,NO
2025-03-21 13:21:39.859972000,2025,Bangalore,Karnataka,North,BigMart,Cheese Wafers,Inbound,137,10.6,1452.72,219.06,137,492,87,YES
2025-03-21 15:41:39.619923984,2025,Ahmedabad,Gujarat,East,BigMart,Masala Wafers,Inbound,114,8.98,1023.67,149.47,114,238,397,NO
2025-03-21 18:01:39.379875976,2025,Chennai,Tamil Nadu,West,BigMart,Cream & Onion Wafers,Inbound,19,11.75,223.19,49.61,19,194,181,YES
2025-03-21 20:21:39.139827968,2025,Mumbai,Maharashtra,East,QuickBuy,Mint Masala Wafers,Inbound,109,5.56,605.65,123.9,109,218,866,NO
2025-03-21 22:41:38.899779960,2025,Pune,Maharashtra,West,QuickBuy,Black Pepper Wafers,Outbound,157,6.24,979.58,99.47,-157,465,282,YES
2025-03-22 01:01:38.659731952,2025,Kolkata,West Bengal,North,RetailMart,Mint Masala Wafers,Outbound,118,9.99,1179.07,313.65,-118,219,532,NO
2025-03-22 03:21:38.419683936,2025,Pune,Maharashtra,East,QuickBuy,Black Pepper Wafers,Outbound,117,8.37,979.25,235.83,-117,485,560,NO
2025-03-22 05:41:38.179635928,2025,Hyderabad,Telangana,West,ShopEase,Black Pepper Wafers,Outbound,149,7.96,1185.76,275.53,-149,222,189,YES
2025-03-22 08:01:37.939587920,2025,Jaipur,Rajasthan,North,SuperStore,Black Pepper Wafers,Outbound,199,5.67,1128.39,128.36,-199,384,204,YES
2025-03-22 10:21:37.699539912,2025,Bangalore,Karnataka,West,QuickBuy,Masala Wafers,Inbound,155,13.96,2163.36,372.99,155,465,967,NO
2025-03-22 12:41:37.459491904,2025,Pune,Maharashtra,East,BigMart,Tomato Wafers,Inbound,103,11.92,1227.57,352.41,103,476,43,YES
2025-03-22 15:01:37.219443888,2025,Ahmedabad,Gujarat,West,QuickBuy,Salted Wafers,Inbound,72,6.22,447.57,121.97,72,278,299,NO
2025-03-22 17:21:36.979395880,2025,Kolkata,West Bengal,West,RetailMart,Masala Wafers,Inbound,93,5.65,525.49,82.56,93,424,639,NO
2025-03-22 19:41:36.739347872,2025,Pune,Maharashtra,East,SuperStore,Chilli Wafers,Inbound,34,14.75,501.46,65.9,34,106,993,NO
2025-03-22 22:01:36.499299864,2025,Kolkata,West Bengal,North,SuperStore,Masala Wafers,Inbound,21,11.81,248.05,47.08,21,483,700,NO
2025-03-23 00:21:36.259251856,2025,Delhi,Delhi,West,BigMart,Salted Wafers,Inbound,158,9.17,1449.58,248.12,158,411,681,NO
2025-03-23 02:41:36.019203840,2025,Ahmedabad,Gujarat,West,SuperStore,Mint Masala Wafers,Outbound,34,12.02,408.59,96.61,-34,226,278,NO
2025-03-23 05:01:35.779155832,2025,Mumbai,Maharashtra,South,ShopEase,Aloo Bhujia Wafers,Outbound,20,12.56,251.27,73.69,-20,176,712,NO
2025-03-23 07:21:35.539107824,2025,Surat,Gujarat,South,SuperStore,Black Pepper Wafers,Inbound,73,12.8,934.37,161.27,73,333,384,NO
2025-03-23 09:41:35.299059816,2025,Kolkata,West Bengal,North,BigMart,Tomato Wafers,Inbound,135,9.78,1320.13,148.44,135,417,636,NO
2025-03-23 12:01:35.059011808,2025,Ahmedabad,Gujarat,East,SuperStore,Salted Wafers,Outbound,59,9.3,548.63,153.35,-59,173,803,NO
2025-03-23 14:21:34.818963792,2025,Kolkata,West Bengal,North,QuickBuy,Cream & Onion Wafers,Inbound,199,5.11,1016.95,109.41,199,370,310,YES
2025-03-23 16:41:34.578915784,2025,Kolkata,West Bengal,North,RetailMart,Tomato Wafers,Inbound,98,14.27,1398.03,406.2,98,408,877,NO
2025-03-23 19:01:34.338867776,2025,Chennai,Tamil Nadu,North,QuickBuy,Tomato Wafers,Inbound,108,11.03,1191.57,277.54,108,219,527,NO
2025-03-23 21:21:34.098819768,2025,Chennai,Tamil Nadu,West,ShopEase,Masala Wafers,Outbound,125,7.03,878.94,253.43,-125,134,856,NO
2025-03-23 23:41:33.858771760,2025,Ahmedabad,Gujarat,West,ShopEase,Tomato Wafers,Outbound,105,14.2,1490.58,208.58,-105,306,273,YES
2025-03-24 02:01:33.618723744,2025,Chennai,Tamil Nadu,North,RetailMart,Cheese Wafers,Outbound,186,14.15,2631.77,284.6,-186,369,481,NO
2025-03-24 04:21:33.378675736,2025,Hyderabad,Telangana,North,RetailMart,Cream & Onion Wafers,Inbound,23,14.89,342.51,67.69,23,192,805,NO
2025-03-24 06:41:33.138627728,2025,Mumbai,Maharashtra,South,RetailMart,Salted Wafers,Inbound,10,13.74,137.41,26.13,10,477,450,YES
2025-03-24 09:01:32.898579720,2025,Bangalore,Karnataka,East,RetailMart,Salted Wafers,Inbound,34,14.98,509.25,84.69,34,276,531,NO
2025-03-24 11:21:32.658531704,2025,Ahmedabad,Gujarat,North,SuperStore,Salted Wafers,Outbound,196,7.45,1459.58,425.51,-196,373,530,NO
2025-03-24 13:41:32.418483696,2025,Ahmedabad,Gujarat,South,QuickBuy,Aloo Bhujia Wafers,Outbound,81,13.42,1087.22,287.59,-81,278,524,NO
2025-03-24 16:01:32.178435688,2025,Hyderabad,Telangana,North,ShopEase,Aloo Bhujia Wafers,Inbound,78,13.23,1031.96,239.74,78,228,16,YES
2025-03-24 18:21:31.938387680,2025,Jaipur,Rajasthan,East,SuperStore,Aloo Bhujia Wafers,Outbound,142,7.31,1037.94,137.6,-142,224,717,NO
2025-03-24 20:41:31.698339672,2025,Jaipur,Rajasthan,North,RetailMart,Cream & Onion Wafers,Inbound,114,5.98,682.22,168.42,114,126,29,YES
2025-03-24 23:01:31.458291656,2025,Chennai,Tamil Nadu,East,BigMart,Cream & Onion Wafers,Return,156,14.79,2307.9,566.36,156,163,469,NO
2025-03-25 01:21:31.218243648,2025,Bangalore,Karnataka,West,BigMart,Black Pepper Wafers,Outbound,32,7.96,254.73,47.13,-32,159,810,NO
2025-03-25 03:41:30.978195640,2025,Chennai,Tamil Nadu,East,QuickBuy,Tomato Wafers,Inbound,18,13.71,246.76,70.32,18,318,303,YES
2025-03-25 06:01:30.738147632,2025,Delhi,Delhi,North,ShopEase,Tomato Wafers,Outbound,127,5.04,640.24,85.41,-127,316,554,NO
2025-03-25 08:21:30.498099624,2025,Delhi,Delhi,South,ShopEase,Cream & Onion Wafers,Inbound,103,5.21,536.66,82.36,103,268,92,YES
2025-03-25 10:41:30.258051608,2025,Surat,Gujarat,West,QuickBuy,Chilli Wafers,Inbound,187,9.66,1806.18,203.46,187,248,881,NO
2025-03-25 13:01:30.018003600,2025,Delhi,Delhi,South,RetailMart,Salted Wafers,Outbound,153,7.39,1130.23,292.83,-153,369,577,NO
2025-03-25 15:21:29.777955592,2025,Jaipur,Rajasthan,North,RetailMart,Tomato Wafers,Outbound,42,11.9,499.73,112.12,-42,215,630,NO
2025-03-25 17:41:29.537907584,2025,Mumbai,Maharashtra,West,ShopEase,Cheese Wafers,Inbound,139,10.66,1481.13,241.41,139,344,820,NO
2025-03-25 20:01:29.297859576,2025,Delhi,Delhi,South,ShopEase,Cream & Onion Wafers,Outbound,23,5.77,132.82,17.63,-23,247,583,NO
2025-03-25 22:21:29.057811560,2025,Chennai,Tamil Nadu,North,ShopEase,Mint Masala Wafers,Outbound,10,6.63,66.26,7.16,-10,191,845,NO
2025-03-26 00:41:28.817763552,2025,Kolkata,West Bengal,South,RetailMart,Aloo Bhujia Wafers,Inbound,99,8.88,879.17,117.24,99,184,161,YES
2025-03-26 03:01:28.577715544,2025,Ahmedabad,Gujarat,East,BigMart,Mint Masala Wafers,Inbound,195,6.86,1336.93,254.89,195,186,972,NO
2025-03-26 05:21:28.337667536,2025,Mumbai,Maharashtra,East,QuickBuy,Aloo Bhujia Wafers,Outbound,98,12.92,1266.38,189.24,-98,494,841,NO
2025-03-26 07:41:28.097619528,2025,Mumbai,Maharashtra,North,QuickBuy,Mint Masala Wafers,Inbound,153,9.16,1401.59,212.76,153,219,327,NO
2025-03-26 10:01:27.857571512,2025,Chennai,Tamil Nadu,South,SuperStore,Salted Wafers,Outbound,99,5.93,587.5,161.63,-99,439,966,NO
2025-03-26 12:21:27.617523504,2025,Ahmedabad,Gujarat,North,SuperStore,Black Pepper Wafers,Inbound,184,9.84,1811.19,367.72,184,123,780,NO
2025-03-26 14:41:27.377475496,2025,Jaipur,Rajasthan,South,BigMart,Aloo Bhujia Wafers,Inbound,181,5.91,1069.42,262.92,181,474,729,NO
2025-03-26 17:01:27.137427488,2025,Mumbai,Maharashtra,West,ShopEase,Salted Wafers,Inbound,23,6.29,144.66,15.5,23,188,253,NO
2025-03-26 19:21:26.897379480,2025,Surat,Gujarat,North,BigMart,Salted Wafers,Outbound,161,7.4,1190.77,206.04,-161,136,439,NO
2025-03-26 21:41:26.657331464,2025,Chennai,Tamil Nadu,North,SuperStore,Masala Wafers,Outbound,120,13.6,1631.43,319.49,-120,441,570,NO
2025-03-27 00:01:26.417283456,2025,Mumbai,Maharashtra,South,SuperStore,Cheese Wafers,Inbound,192,14.25,2735.26,375.51,192,482,543,NO
2025-03-27 02:21:26.177235448,2025,Bangalore,Karnataka,North,QuickBuy,Mint Masala Wafers,Inbound,152,13.26,2015.91,250.05,152,370,850,NO
2025-03-27 04:41:25.937187440,2025,Ahmedabad,Gujarat,West,BigMart,Mint Masala Wafers,Outbound,92,8.34,767.35,210.3,-92,111,119,NO
2025-03-27 07:01:25.697139432,2025,Delhi,Delhi,South,RetailMart,Cream & Onion Wafers,Inbound,81,7.72,625.68,180.12,81,194,974,NO
2025-03-27 09:21:25.457091416,2025,Mumbai,Maharashtra,South,SuperStore,Black Pepper Wafers,Inbound,171,10.49,1794.06,207.68,171,130,821,NO
2025-03-27 11:41:25.217043408,2025,Chennai,Tamil Nadu,South,QuickBuy,Black Pepper Wafers,Inbound,139,12.22,1698.38,288.39,139,449,513,NO
2025-03-27 14:01:24.976995400,2025,Delhi,Delhi,West,ShopEase,Aloo Bhujia Wafers,Inbound,36,14.93,537.61,156.8,36,332,629,NO
2025-03-27 16:21:24.736947392,2025,Surat,Gujarat,West,BigMart,Aloo Bhujia Wafers,Inbound,83,6.32,524.2,61.14,83,439,548,NO
2025-03-27 18:41:24.496899384,2025,Delhi,Delhi,North,SuperStore,Tomato Wafers,Inbound,108,5.49,593.24,135.69,108,427,978,NO
2025-03-27 21:01:24.256851368,2025,Bangalore,Karnataka,South,RetailMart,Mint Masala Wafers,Inbound,81,11.94,967.43,284.85,81,399,96,YES
2025-03-27 23:21:24.016803360,2025,Jaipur,Rajasthan,West,SuperStore,Cheese Wafers,Outbound,32,13.32,426.31,126.04,-32,385,870,NO
2025-03-28 01:41:23.776755352,2025,Mumbai,Maharashtra,East,RetailMart,Cheese Wafers,Inbound,77,13.46,1036.69,201.37,77,134,369,NO
2025-03-28 04:01:23.536707344,2025,Pune,Maharashtra,North,BigMart,Mint Masala Wafers,Outbound,151,11.78,1779.48,235.87,-151,120,416,NO
2025-03-28 06:21:23.296659336,2025,Pune,Maharashtra,West,RetailMart,Chilli Wafers,Outbound,126,14.54,1832.06,257.25,-126,210,256,NO
2025-03-28 08:41:23.056611320,2025,Delhi,Delhi,West,RetailMart,Salted Wafers,Inbound,115,10.11,1162.66,323.13,115,418,127,YES
2025-03-28 11:01:22.816563312,2025,Hyderabad,Telangana,West,QuickBuy,Cream & Onion Wafers,Outbound,102,14.14,1442.09,407.15,-102,447,358,YES
2025-03-28 13:21:22.576515304,2025,Ahmedabad,Gujarat,North,BigMart,Aloo Bhujia Wafers,Inbound,74,14.68,1086.18,240.67,74,244,155,YES
2025-03-28 15:41:22.336467296,2025,Pune,Maharashtra,West,SuperStore,Cheese Wafers,Inbound,77,13.47,1037.31,262.68,77,111,656,NO
2025-03-28 18:01:22.096419288,2025,Hyderabad,Telangana,West,ShopEase,Cream & Onion Wafers,Outbound,137,8.1,1109.37,275.11,-137,343,56,YES
2025-03-28 20:21:21.856371272,2025,Pune,Maharashtra,East,BigMart,Salted Wafers,Outbound,72,6.96,501.28,116.48,-72,245,581,NO
2025-03-28 22:41:21.616323264,2025,Hyderabad,Telangana,East,BigMart,Aloo Bhujia Wafers,Outbound,122,10.48,1278.71,339.44,-122,338,947,NO
2025-03-29 01:01:21.376275256,2025,Ahmedabad,Gujarat,East,ShopEase,Mint Masala Wafers,Outbound,99,9.53,943.48,223.68,-99,191,555,NO
2025-03-29 03:21:21.136227248,2025,Kolkata,West Bengal,West,SuperStore,Tomato Wafers,Inbound,90,13.78,1239.98,256.43,90,415,723,NO
2025-03-29 05:41:20.896179240,2025,Pune,Maharashtra,East,QuickBuy,Aloo Bhujia Wafers,Inbound,112,6.0,672.04,99.05,112,422,686,NO
2025-03-29 08:01:20.656131224,2025,Bangalore,Karnataka,South,SuperStore,Salted Wafers,Inbound,169,7.58,1280.58,318.58,169,214,652,NO
2025-03-29 10:21:20.416083216,2025,Mumbai,Maharashtra,East,ShopEase,Cream & Onion Wafers,Outbound,125,12.52,1564.75,304.64,-125,114,75,YES
2025-03-29 12:41:20.176035208,2025,Hyderabad,Telangana,East,SuperStore,Cheese Wafers,Outbound,22,5.95,130.9,20.81,-22,371,157,YES
2025-03-29 15:01:19.935987200,2025,Mumbai,Maharashtra,West,BigMart,Cream & Onion Wafers,Outbound,133,8.21,1091.62,284.25,-133,121,84,YES
2025-03-29 17:21:19.695939192,2025,Chennai,Tamil Nadu,South,QuickBuy,Cream & Onion Wafers,Inbound,156,8.87,1383.96,331.24,156,217,321,NO
2025-03-29 19:41:19.455891176,2025,Chennai,Tamil Nadu,East,RetailMart,Aloo Bhujia Wafers,Inbound,161,11.23,1807.38,519.56,161,468,308,YES
2025-03-29 22:01:19.215843168,2025,Ahmedabad,Gujarat,West,SuperStore,Cheese Wafers,Outbound,97,6.58,638.39,84.96,-97,194,529,NO
2025-03-30 00:21:18.975795160,2025,Hyderabad,Telangana,South,RetailMart,Salted Wafers,Outbound,20,13.61,272.12,62.54,-20,356,283,YES
2025-03-30 02:41:18.735747152,2025,Surat,Gujarat,East,QuickBuy,Black Pepper Wafers,Inbound,196,9.48,1857.18,276.44,196,430,899,NO
2025-03-30 05:01:18.495699144,2025,Chennai,Tamil Nadu,West,RetailMart,Chilli Wafers,Inbound,24,14.17,340.09,95.47,24,361,41,YES
2025-03-30 07:21:18.255651128,2025,Ahmedabad,Gujarat,South,SuperStore,Aloo Bhujia Wafers,Inbound,19,9.68,183.9,22.05,19,186,893,NO
2025-03-30 09:41:18.015603120,2025,Chennai,Tamil Nadu,East,ShopEase,Cream & Onion Wafers,Inbound,50,7.75,387.52,89.61,50,492,884,NO
2025-03-30 12:01:17.775555112,2025,Chennai,Tamil Nadu,South,BigMart,Chilli Wafers,Outbound,164,6.42,1052.6,271.8,-164,417,133,YES
